job_position_name,matched_score,Cosine_TFIDF,Cosine_Semantic,Cosine_Hybrid,Cosine_Objective_Fit,Effective_Experience_Years,Semantic_x_Experience,flag_entry_level,Processed_CV,Processed_JD,Experience_Penalty
Marketing Officer,0.65,0.3984131297897078,0.7118043,0.6388974631826583,0.48055097803859315,40.0,28.47217082977295,True,engineering project manager iii yrs field engineer maintenance support engineer yrs aircraft mechanic electrician avionic technician yrs digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo mba bachelor science associate science aeronautic airframe power plant technology electronic mechanical technology maintenance management project management program management lean sigma principle mechanical component troubleshoot quality assurance control material management staff development leadership technical interface safety compliance microsoft office microsoft project microsoft access sap sharepoint project management engineering technical coordination aircraft maintenance technical support engineering change management project planning aircraft maintenance technical supervision quality control system calibration,marketing officer corporate marketing facebook ad manager facebook campaign facebook marketing google ad google analytic market researc marketing search engine optimization seo digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo bachelor honor,39.0
Senior Software Engineer,0.4833333333333333,0.5462609061707232,0.6770597,0.6270993974452126,0.48055097803859315,23.1,15.640079301595689,True,business development coordinator yrs technology coordinator yrs region coordinator yrs executive assistant yrs technical support coordinator yrs clinical administrator yrs specialist user application yrs training coordinator yrs technical support troubleshoot collaboration documentation system monitor software deployment training mentorship industry trend field visit technical support troubleshoot collaboration documentation system monitor software deployment training mentorship industry trend field visit bachelor science business administration troubleshooting problem solve telephone etiquette demeanor time management prioritize deadline employee training development sale software salesforce com paperless proposal learn management saba lm success factor lms webex pedague testing system administrative microsoft office suite concur technical vantive clarify,senior software engineer technical support troubleshoot collaboration documentation system monitor software deployment training mentorship industry trend field visit computer science engineering,22.1
Senior iOS Engineer,0.7166666666666667,0.6030539389466826,0.7490925,0.6826513711960529,0.48055097803859315,13.3,9.962930506467819,False,accountant yrs branch service specialist yrs cashier yrs ios lifecycle requirement analysis native framework ios development api integration technical ui design performance optimization feature collaboration bug fix code translation high performance development task management cross collaboration code quality ios lifecycle requirement analysis native framework ios development api integration technical ui design performance optimization feature collaboration bug fix code translation high performance development task management cross collaboration code quality bachelor science associate accounting finance accounting microsoft office account reconciliation process financial statement active listening critical thinking polish language datum entry superior analytical general ledger proficiency administrative support customer service polish,senior io engineer ios ios app developer ios application development ios development mobile app developer ios native io swift ios swift ui ios lifecycle requirement analysis native framework ios development api integration technical ui design performance optimization feature collaboration bug fix code translation high performance development task management cross collaboration code quality bachelor science bsc computer science,9.3
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.65,0.5444891954593937,0.83386296,0.7372949869955588,0.48055097803859315,15.7,13.091648477315902,False,business development manager yrs business development manager yrs talent acquisition consultant account executive yrs banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law bachelor art sociology careful active listener hungry continuous learning energetic fluent spanish spanish,head internal control compliance icc sevp dmd audit inspection banking internal audit banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law master master business administration mba master business management mbm,0.6999999999999993
Database Administrator (DBA),0.85,0.48940975519638286,0.73034394,0.6597318134576737,0.4520687162876129,7.4,5.404545140266419,True,engineering project manager yrs project manager yrs traffic coordinator manager yrs database design development sql query optimization datum integrity security bi solutions development etl process implementation database maintenance backup restore management index rebuilding performance tune sql server cluster high availability sql server replication high availability management database monitor troubleshooting database design development sql query optimization datum integrity security bi solutions development etl process implementation database maintenance backup restore management index rebuilding performance tune sql server cluster high availability sql server replication high availability management database monitoring troubleshoot bachelor art microsoft office suite access excel powerpoint word microsoft team oracle peoplesoft sale force sap jira sharepoint gantt chart scheduler write verbal project management lifecycle streamline advertisement advertise copy agile automation billing budget cable hardware client client database engineering project financial focus inventory leadership manage market trend process project management proposal real time report sale schedule verbal workbench write project management client relationship sale process data automation agile methodology microsoft project management client relationship sale process data automation agile methodology microsoft advertising client relation inventory management technical procedure problem solve seek firm attention creative service valuable,database administrator dba aspdotnet mvc database design database administrator dba database management elasticsearch mongodb mysql database nosql database redis database design development sql query optimization datum integrity security bi solutions development etl process implementation database maintenance backup restore management index rebuilding performance tune sql server cluster high availability sql server replication high availability management database monitoring troubleshoot bachelor science bsc computer science,6.4
Site Engineer,0.256666667,0.5339303846739614,0.719982,0.6562498863356108,0.48055097803859315,1.5,1.079973042011261,True,kpg solutions deep learning engineer intern yrs ict academy summer trainee cloud administration yrs supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task tech computer python data analytic predictive analytic machine learn artificial intelligence natural language processing deep learning datum analysis business analytic portfolio analysis credit risk modeling fraud detection programming sql linux pyspark deep learning machine learn datum science cloud administration amazon web service unknown,site engineer autocad negotiation internet office supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task bachelor science bsc civil engineering,0.5
Intern (Generative AI Engineering - 2D/3D Image Generation),0.7166666666666667,0.4726212438707469,0.6770834,0.620813994389708,0.48055097803859315,12.8,8.66666717529297,True,business development marketing yrs corporate associate hr assistant yrs admission director yrs office coordinator yrs admission coordinator yrs generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration bachelor science interdisciplinary study administrative support scheduling appointment benefit billing conferences contract administration datum base documentation filing form home care home health human resource hr insurance maintain inventory leadership director management market sharepoint internet research patient safety personnel policy presentation price public relation purchasing quality research scheduling staffing phone transportation travel arrangement public relation contract administration microsoft office social medium powerpoint billing contract administration microsoft office sharepoint datum management hr compliance coordination manage care nursing scheduling presentation file management clinic operation patient support scheduling phone management verification liaison inventory management pricing negotiation english spanish,intern generative ai engineering image generation generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration bachelor science bsc,12.8
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.783333333,0.7596297036772388,0.70220906,0.66305770313975,0.48055097803859315,20.8,14.605948352813721,False,engineering lead yrs software engineer yrs web developer yrs software engineer yrs hardware network installation troubleshoot diagnostic user training capacity build hardware replacement fault repair system setup software license account management backup management system update maintenance server storage management documentation technical specification datum protection disaster recovery storage database planning power disk backup incident management escalation service restoration user verification incident classification resolution major incident escalation problem error management task assignment execution hardware network installation troubleshoot diagnostic user training capacity build hardware replacement fault repair system setup software license account management backup management system update maintenance server storage management documentation technical specification datum protection disaster recovery storage database planning power disk backup incident management escalation service restoration user verification incident classification resolution major incident escalation problem error management task assignment execution associate science principle management software engineering agile coach product owner lead scrum master web application development ui design relational database design asp csharp vbdotnet soap rest jquery bootstrap css html mssql mysql dts ssis ssr ii iis agile scrum kanban php perl agile scrum technical architecture mentoring web development agile principle mentor web development maintenance tier support,system administrator operation maintenance server storage service desk system cisco linux operation maintenance server hardware network installation troubleshoot diagnostic user training capacity build hardware replacement fault repair system setup software license account management backup management system update maintenance server storage management documentation technical specification datum protection disaster recovery storage database planning power disk backup incident management escalation service restoration user verification incident classification resolution major incident escalation problem error management task assignment execution bachelor honor,16.8
AI Engineer,0.716666667,0.5088541509477043,0.7246555,0.657392744215206,0.48055097803859315,6.1,4.420398604869843,True,slu computer science department blog writer yrs financial network service pty unix administrator assistant yrs machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor science computer science visual basic sql cplusplus java windows window windows windows vista linux unix sql server microsoft access oracle jcl db visio excel frontpage word web development content creation unix administration leadership club membership sport woman technology intramural soccer gpa,ai engineer python java tensorflow pytorch scikit learn machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor master degree computer science engineering field,6.1
Business Development Executive,0.493333333,0.38581787949592916,0.7045642,0.6327245651017943,0.45027729868888855,6.6,4.650123810768127,True,tata consultancy service machine learn engineer yrs apparel source quality garment source reliable partner buyer vendor apparel source quality garment source reliable partner buyer vendor tech msc electronic telecommunication datum science neural network python postgresql django microsoft azure flask hive kafka business analysis machine learn deep learning nlp statistical approach ml model datum extraction feature generation orchestration deployment machine learn engineer work project big datum business analytic learn love use good solution,business development executive type skill ieltsinternet browse online work apparel source quality garment source reliable partner buyer vendor bachelor honor,5.6
Data Engineer,0.65,0.4703235347742172,0.6438226,0.5972107331972276,0.48055097803859315,19.8,12.747687685489655,False,senior accountant yrs associate fund controller yrs advisory forensic audit associate yrs sole proprietorship accounting tutor yrs datum platform design datum pipeline development etl process sql query optimization datum integration transformation datum modeling stakeholder collaboration datum quality monitor continuous learning datum platform design datum pipeline development etl process sql query optimization datum integration transformation datum modeling stakeholder collaboration datum quality monitor continuous learn bachelor business administration accounting accounting balance sheet budget client client derivative draft equity financial financial accounting financial statement fix asset fund government information technology inventory investment ledger microsoft excel natural page payable process program real estate research sale scheme telephone writing financial statement reconcile audit budget financial statement management fee msref cash movement excel programming research fraud detection audit analysis memorandums fbi teach financial accounting question creation private session accounting fraud detection,data engineer azure big data datum analytic etl tool power bi sql data platform design datum pipeline development etl process sql query optimization datum integration transformation datum modeling stakeholder collaboration datum quality monitor continuous learn bachelor science bsc,14.8
Executive/ Sr. Executive -IT,0.85,0.5436187641905605,0.73302007,0.6662543119339875,0.48055097803859315,35.4,25.94891037940979,False,engineer technician yrs consultant yrs engineer technician yrs manufacturing lead yrs hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support business administration business administration budget hardware network system database dec documentation inspection logistic meeting excel microsoft office outlook powerpoint network network operating system oracle personnel presentation progress quality documentation router safety scheduling shipping spreadsheet supervision excel powerpoint oracle network documentation shipping production microsoft office database network system production,executive executive hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support bachelor science bsc computer science engineering,32.4
Marketing Officer,0.416666667,0.48454312448924686,0.7468999,0.6709663099951458,0.48055097803859315,1.4,1.045659863948822,True,bristlecone machine learn engineer yrs digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo tech diploma big data analytic python machine learn natural language processing text mining datum scientist data analyst deep learning mongodb sql flask data analytic big data analytic machine learn,marketing officer corporate marketing facebook ad manager facebook campaign facebook marketing google ad google analytic market researc marketing search engine optimization seo digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo bachelor honor,0.3999999999999999
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.783333333,0.5596961871902345,0.8252022,0.7325015777690407,0.48055097803859315,0.0,0.0,False,trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking bachelor science art major skill skill skill skill skill skill,executive senior executive trade marketing hygiene product brand promotion campaign management field supervision merchandise promotional trade marketing trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking master business administration mba,-9.0
Data Science Engineer,0.65,0.6221062512598765,0.71251595,0.6585418278368491,0.48055097803859315,0.7,0.4987611651420593,False,remiro amio intern yrs application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support tech machine learn linear regression ridge regression lasso regression tableau time series analysis,data science engineer business analysis java rest api design soft software development application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support bachelor science bsc computer science engineering,-1.6900000000000002
Machine Learning (ML) Engineer,0.826666667,0.6495991205779835,0.79864675,0.721507506436361,0.5255060791969299,1.5,1.1979701220989227,False,engineering intern yrs community beer work lean sigma intern yrs national organic chemical india limit nocil rubber chemical division yrs production supervisor yrs machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis master science bachelor engineer industrial engineering chemical engineer dmaic failure mode analysis fmea kaizen lean manufacturing value stream mapping root cause analysis pfmea statistical process control process capability anova gage programmable logic control plc discrete control system dcs microsoft office minitab pro auto cad cplusplu visual basic research development manufacturing production planning lean manufacturing sigma dmaic cause effect diagram value stream mapping rubber chemical navi mumbai supervise production chemical production plc dcs hazop failure mode analysis,machine learning ml engineer machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis computer science engineering,-12.25
Machine Learning (ML) Engineer,0.85,0.8159629700981452,0.8305086,0.7581670072217545,0.5145366191864014,7.4,6.145763564109803,False,indusoft junior datum analyst yrs machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis tech tech mechanical machine learn datum analysis machine learn scikit learn hive sql ibm watson natural language processing aws texualizer sparkocr pyspark python tesseract image processing datum analysis machine learn python eda model building model validation,machine learning ml engineer machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis computer science engineering,2.4000000000000004
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.416666667,0.49315879625762205,0.75733554,0.6790475216708293,0.4982396364212036,5.6,4.24107904434204,False,srd developer engineer yrs trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking tech computer cplusplu python software developer prediction modelling machine learn software developer prediction modelling machine learning,executive senior executive trade marketing hygiene product brand promotion campaign management field supervision merchandise promotional trade marketing trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking master business administration mba,2.5999999999999996
Management Trainee - Mechanical,0.85,0.46669532227605587,0.7690247,0.6850088323988109,0.48055097803859315,34.6,26.608255648612978,True,regional engineering manager yrs engineering supervisor yrs senior engineer yrs system engineer yrs control system engineer yrs associate system engineer yrs management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support bachelor science electrical computer engineering architecte good practice technical solution technical program management qa client management vendor management testing commission planning execution leadership cross collaboration engineering cost estimate engineering resource management forecasting process improvement,management trainee mechanical computer skill good mechanical engineering quick hard management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support fresh graduate bachelor degree mechanical engineering field,34.6
Senior iOS Engineer,0.85,0.641848671028177,0.8324332,0.7446208190028835,0.48055097803859315,0.0,0.0,False,ios lifecycle requirement analysis native framework ios development api integration technical ui design performance optimization feature collaboration bug fix code translation high performance development task management cross collaboration code quality ios lifecycle requirement analysis native framework ios development api integration technical ui design performance optimization feature collaboration bug fix code translation high performance development task management cross collaboration code quality bachelor science art major skill skill skill skill skill skill,senior io engineer ios ios app developer ios application development ios development mobile app developer ios native io swift ios swift ui ios lifecycle requirement analysis native framework ios development api integration technical ui design performance optimization feature collaboration bug fix code translation high performance development task management cross collaboration code quality bachelor science bsc computer science,-16.0
Executive - VAT,0.486666667,0.6074362417987448,0.7815221,0.7058481301403379,0.4347556531429291,0.3,0.2344566285610199,True,adept solution trainee internship yrs mushak form maintenance vat software office maintenance vat ledger management vat challan coordination liaison vat office vat documentation assign task mushak form maintenance vat software office maintenance vat ledger management vat challan coordination liaison vat office vat documentation assign task tech cse datum analyst data analytic datum model datum validation text mining statistical modeling python tableau forecasting cluster analysis machine learn natural language process classification transfer learn internship data science enthusiast role datum analytic machine learn statistical modeling datum visualization,executive vat vat tax mushak form maintenance vat software office maintenance vat ledger management vat challan coordination liaison vat office vat documentation assign task bba accounting finance,-0.48999999999999994
HR Officer,0.783333333,0.3086119732746392,0.60827565,0.5583560932054694,0.48055097803859315,34.6,21.04633755683899,True,software engineering manager yrs software engineering manager yrs principal software engineer yrs software engineer yrs relationship build hr collaboration policy development training management keep compliance employee development policy enforcement task execution relationship build hr collaboration policy development training management keep compliance employee development policy enforcement task execution computer science electronic engineering api approach atl audio backup bridges broadcast cplusplus cli com hardware concept content css documentation editing xml ftp drawing gui hire html hr id explorer javascript json lan build memory mentoring csharp mfc office window window migration nas oop page performance review personnel proxy render san scrum server software development management thread video video editing visual cplusplus workflow writer management development scrum cplusplus html javascript development management cplusplu cplusplus windows training cplusplus window scrum class distinction gpa,hr officer human resource management relationship build hr collaboration policy development training management keep compliance employee development policy enforcement task execution bachelor business administration bba human resource management bba mba hrm management,34.6
Data Science Engineer,0.726666667,0.5840602343981752,0.7523706,0.6833327813073931,0.5547683238983154,7.1,5.341831231117248,False,delta info nancial service sde software cage yrs application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support computer computer machine learn datum analysis datum visualization risk assessment debug database management access control iam sail point java python mysql mongodb datum structure iam solution sailpoint java security alert requirement gather design development software fundamental,data science engineer business analysis java rest api design soft software development application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support bachelor science bsc computer science engineering,5.1
Database Administrator (DBA),0.65,0.5855193606603192,0.7463838,0.6792445576398347,0.49327588081359863,7.5,5.597878396511078,True,jadodia labs chemical synthesis research assistant yrs database design development sql query optimization datum integrity security bi solutions development etl process implementation database maintenance backup restore management index rebuilding performance tune sql server cluster high availability sql server replication high availability management database monitor troubleshooting database design development sql query optimization datum integrity security bi solutions development etl process implementation database maintenance backup restore management index rebuilding performance tune sql server cluster high availability sql server replication high availability management database monitoring troubleshoot tech tech chemical engineering chemical synthesis matlab python aspen minitab catalysis research analysis datum analytic deep learning machine learning process optimization research scientist chemical engineering compound synthesis machine learning cluster algorithmic synthesis research assistant try define new boundary work meticulous way figure solution machine learning base product design synthesis chemical architecture reaction right like involve application development,database administrator dba aspdotnet mvc database design database administrator dba database management elasticsearch mongodb mysql database nosql database redis database design development sql query optimization datum integrity security bi solutions development etl process implementation database maintenance backup restore management index rebuilding performance tune sql server cluster high availability sql server replication high availability management database monitoring troubleshoot bachelor science bsc computer science,6.5
HR Officer,0.483333333,0.48161581006845977,0.6686269,0.6156326963692758,0.48055097803859315,1.4,0.9360776662826538,True,tata consultancy services junior datum engineer yrs relationship build hr collaboration policy development training management keep compliance employee development policy enforcement task execution relationship build hr collaboration policy development training management keep compliance employee development policy enforcement task execution tech instrumentation control python machine learning text analytic big data analytic datum mine natural language processing multivariate analysis excel python,hr officer human resource management relationship build hr collaboration policy development training management keep compliance employee development policy enforcement task execution bachelor business administration bba human resource management bba mba hrm management,1.4
Network Support Engineer,0.783333333,0.4054901957602517,0.73671365,0.6570326013364972,0.48055097803859315,28.2,20.775324869155884,False,engineering service manager yrs electrical superintendent yrs project manager yrs facility supervisor yrs maintenance manager safety environmental manager yrs maintenance technician yrs electrician yrs microwave communication technician yrs mikrotik router configuration olt device setup management integration billing software network monitoring tool integration connectivity troubleshoot technical support escalation installation configuration gpon epon cisco olt mikrotik mikrotik router configuration olt device setup management integration billing software network monitoring tool integration connectivity troubleshoot technical support escalation installation configuration gpon epon cisco olt mikrotik certificate completion select neec building operator certification high diploma aib haccp online course haccp food safety business management basic electronic drafting accounting apple computer asset management automation basic blueprint budget budget hardware concept contract client database delivery design construction direct electrical system electronic equipment installation fill fire protection food safety hammer hvac instruction inventory management inventory control labor relation layout logic logistic machinery maintenance schedule manufacturing process material mechanical microsoft access microsoft server microsoft windows server microwave nec network network novell personnel plc programming plc plumbing power distribution process control process engineering programming quality quality control radio keep repair repair safety safety code scada siemens plc staffing supervise supervision survey technical support phone transmission troubleshoot uhf utility validation vhf view water quality wonderware write plc scada troubleshoot mechanical repair design project management plc troubleshoot vfd control project management design budget quality control management construction troubleshooting automation plant maintenance engineering compliance plc programming maintenance plc troubleshoot logic change troubleshoot maintenance plc cmms inventory control troubleshooting microwave communication,network support engineer ccna cisco certify network associate gpon hardware network iig isp enable service olt onu mikrotik router configuration olt device setup management integration billing software network monitoring tool integration connectivity troubleshoot technical support escalation installation configuration gpon epon cisco olt mikrotik diploma bachelor honor,25.2
Data Science Engineer,0.783333333,0.5721757409605491,0.71779215,0.6579818201026711,0.5301573276519775,4.7,3.37362312078476,False,mascoma bank technical support yrs hypertherm office assistant yrs application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support computer science computer science javascript visual studio code git tensorflow selenium automate testing docker visual studio code javascript selenium,data science engineer business analysis java rest api design soft software development application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support bachelor science bsc computer science engineering,2.7
Mechanical Engineer,0.55,0.2554423285788545,0.7994765,0.6883597800892045,0.47162294387817383,7.0,5.596335530281067,False,larsen toubro machine learn engineer yrs machinery maintenance troubleshooting report preparation log maintenance machinery maintenance troubleshooting report preparation log maintenance tech electronic telecommunication machine learn software developer software engineering ml engineer model build deep learning numpy panda pyspark hadoop matplotlib keras tensorflow tensorflowjs angularjs computer vision natural language processing huggingface datum wrangle scikit learn algorithm optimization machine learn computer vision natural language processing,mechanical engineer maintenance troubleshoot mechanical machinery maintenance troubleshooting report preparation log maintenance bachelor science bsc mechanical engineering diploma mechanical,5.0
Executive/ Sr. Executive -IT,0.6833333333333332,0.396502678004642,0.67678845,0.6140922753659371,0.48055097803859315,25.0,16.919711232185364,False,accountant yrs senior staff accountant yrs staff accountant yrs general ledger specialist yrs hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support master business administration bachelor science accounting technical management accounting microsoft excel microsoft powerpoint microsoft access microsoft word microsoft outlook edwards microsoft accounting office image freeway quickbook sap sage account reconciliation accounting accrual balance sheet balance sheet budget budget controller corporate finance erp finance financial financial report financial report financial statement fix asset form general ledger image inventory edwards ledger director macros materials microsoft access microsoft excel office microsoft outlook microsoft powerpoint microsoft word end close operation management pivot table progress quickbook report requirement research sage fas sale sap tax end,executive executive hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support bachelor science bsc computer science engineering,22.0
AI Engineer,0.65,0.4197833487972463,0.69164026,0.6265362939694005,0.4900256395339966,24.9,17.221842420101165,True,engineering assistant yrs medical receptionist yrs teller yrs engineer technician yrs machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor science civil engineering accounting software autocad balance budget capital expenditure cash civil engineering communication consulting contract prepare contract client customer care design construction engineering design expense report file marketing research material meeting excel office powerpoint word microstation peak prime project plan express record specification transportation utility write autocad microstation guidesign vdot standard specification highway capacity manual fhwa manual uniform traffic control device excel powerpoint word verbal write customer care complex design software cad sap gpa hard recent graduate intend time time build experience civil engineering bring civil engineering office field experience roadway design traffic engineering,ai engineer python java tensorflow pytorch scikit learn machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor master degree computer science engineering field,24.9
"Full Stack Developer (Python,React js)",0.65,0.7694562656088578,0.80216205,0.7342386314393254,0.4703935384750366,6.1,4.8931885123252865,False,polymon blockchain analyst yrs stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting bca data analyst datum mining datum visualization text analytic datum collection datum clean business analysis python sql google bigquery tableau kibana excel office linux elastic search machine learn datum analyst blockchain data collection datum visualization,stack developer python react js stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting bachelor honor,3.0999999999999996
Network Support Engineer,0.85,0.5805092831294745,0.77042586,0.6957349346231246,0.46916377544403076,18.8,14.484006094932557,False,engineering technologist yrs administrative assistant technologist yrs assistant office manager yrs dispatch assistant yrs bartender yrs mikrotik router configuration olt device setup management integration billing software network monitoring tool integration connectivity troubleshoot technical support escalation installation configuration gpon epon cisco olt mikrotik mikrotik router configuration olt device setup management integration billing software network monitoring tool integration connectivity troubleshoot technical support escalation installation configuration gpon epon cisco olt mikrotik bachelor science sociology business management credit customer service datum entry dispatch driver focus form inventory excel outlook publisher word quick sale scheduling supervise phone time management transportation website,network support engineer ccna cisco certify network associate gpon hardware network iig isp enable service olt onu mikrotik router configuration olt device setup management integration billing software network monitoring tool integration connectivity troubleshoot technical support escalation installation configuration gpon epon cisco olt mikrotik diploma bachelor honor,15.8
Executive/ Sr. Executive -IT,0.683333333,0.6296546004891407,0.7378676,0.6770285535498848,0.48055097803859315,0.4,0.29514703750610355,False,trainee yrs hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support tech computer science machine learn software development text analysis natural language processing image processing python datum management scikit learn csharp dotnet sql datum management machine learning,executive executive hardware software installation system monitor support network mail server administration security management troubleshooting repair operation support bachelor science bsc computer science engineering,-6.760000000000001
Sr.Officer / Executive - Internal Audit,0.65,0.41474217886202197,0.6615045,0.6048974222179072,0.48055097803859315,25.8,17.066816282272338,False,manager quality engineering yrs senior engineer yrs senior engineer yrs process engineer yrs research engineer yrs patent examiner yrs graduate research assistant yrs internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification master science bachelor art mechanical engineering physic biology proengineer creo minitab office suite project visio injection mold trackwise catsweb manufacturing assembly automation budget calibration cnc coach stat graphic process engineering manufacturing process development improvement manufacturing yield improvement cip quality engineering compliance ncr investigation capa implementation calibration process control automation injection molding cnc machining chemical process technological draft custom tool production mill injection mold clean room engineering process development improvement automation validation production software improvement automation system design labview patent review compliance sol gel production array design instrumentation development material testing,officer executive internal audit have cacc firm internal audit compliance internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification master commerce mcom accounting cacc certification firm,23.8
